product_id,title,category,brand,price,rating,stock,description
540,Max Operating Systems,Books,Max,10397.55,3.1,312,Max Operating Systems in category Books with rating 3.1
541,SmartLife Mouse,Electronics,SmartLife,4065.89,3.6,270,SmartLife Mouse in category Electronics with rating 3.6
542,Elite Python Guide,Books,Elite,40548.34,4.8,334,Elite Python Guide in category Books with rating 4.8
543,Elite Data Science,Books,Elite,36403.81,5.0,66,Elite Data Science in category Books with rating 5.0
544,Prime Mixer,Home,Prime,32930.07,3.8,105,Prime Mixer in category Home with rating 3.8
545,Max Python Guide,Books,Max,15269.14,4.4,378,Max Python Guide in category Books with rating 4.4
546,Max Machine Learning,Books,Max,22756.13,3.6,485,Max Machine Learning in category Books with rating 3.6
547,Elite Tennis Racket,Sports,Elite,16794.45,4.6,265,Elite Tennis Racket in category Sports with rating 4.6
548,Max Hoodie,Fashion,Max,41807.97,3.5,408,Max Hoodie in category Fashion with rating 3.5
549,TechPro Algorithms,Books,TechPro,34548.65,4.8,474,TechPro Algorithms in category Books with rating 4.8
550,Prime Chair,Home,Prime,35375.26,4.1,256,Prime Chair in category Home with rating 4.1
551,Vision Basketball,Sports,Vision,18802.82,4.3,236,Vision Basketball in category Sports with rating 4.3
552,Nova Mixer,Home,Nova,46305.32,4.3,386,Nova Mixer in category Home with rating 4.3
553,Nova Table,Home,Nova,7315.75,4.1,46,Nova Table in category Home with rating 4.1
554,Elite Python Guide,Books,Elite,2421.78,4.1,300,Elite Python Guide in category Books with rating 4.1
555,SmartLife Basketball,Sports,SmartLife,2132.46,4.8,398,SmartLife Basketball in category Sports with rating 4.8
556,Elite Headphones,Electronics,Elite,2781.16,3.3,159,Elite Headphones in category Electronics with rating 3.3
557,Nova Laptop,Electronics,Nova,15386.23,3.4,316,Nova Laptop in category Electronics with rating 3.4
558,Vision Tablet,Electronics,Vision,46235.61,3.3,478,Vision Tablet in category Electronics with rating 3.3
559,TechPro Smartwatch,Electronics,TechPro,23139.74,3.9,74,TechPro Smartwatch in category Electronics with rating 3.9
560,Elite Table,Home,Elite,7977.06,3.2,179,Elite Table in category Home with rating 3.2
561,Vision Mixer,Home,Vision,14482.03,4.7,223,Vision Mixer in category Home with rating 4.7
562,TechPro Data Science,Books,TechPro,43444.91,3.2,439,TechPro Data Science in category Books with rating 3.2
563,Nova Watch,Fashion,Nova,28209.7,4.6,249,Nova Watch in category Fashion with rating 4.6
564,Elite Gym Gloves,Sports,Elite,31213.34,3.4,337,Elite Gym Gloves in category Sports with rating 3.4
565,Vision Algorithms,Books,Vision,28318.15,4.6,430,Vision Algorithms in category Books with rating 4.6
566,Elite Laptop,Electronics,Elite,25803.77,4.4,376,Elite Laptop in category Electronics with rating 4.4
567,TechPro Basketball,Sports,TechPro,15324.26,3.3,477,TechPro Basketball in category Sports with rating 3.3
568,Ultra Vacuum Cleaner,Home,Ultra,32557.55,4.7,493,Ultra Vacuum Cleaner in category Home with rating 4.7
569,Prime Jeans,Fashion,Prime,36201.43,4.4,168,Prime Jeans in category Fashion with rating 4.4
570,Elite Laptop,Electronics,Elite,21259.41,3.3,183,Elite Laptop in category Electronics with rating 3.3
571,Max Operating Systems,Books,Max,31782.39,3.0,67,Max Operating Systems in category Books with rating 3.0
572,Vision Operating Systems,Books,Vision,30707.23,3.2,27,Vision Operating Systems in category Books with rating 3.2
573,Nova Hoodie,Fashion,Nova,39047.01,4.2,392,Nova Hoodie in category Fashion with rating 4.2
574,Max Smartphone,Electronics,Max,41099.28,3.3,273,Max Smartphone in category Electronics with rating 3.3
575,Elite Smartwatch,Electronics,Elite,10506.78,4.7,266,Elite Smartwatch in category Electronics with rating 4.7
576,Nova Watch,Fashion,Nova,45495.24,4.1,202,Nova Watch in category Fashion with rating 4.1
577,Nova Headphones,Electronics,Nova,44987.94,4.4,108,Nova Headphones in category Electronics with rating 4.4
578,Ultra Tablet,Electronics,Ultra,1697.82,4.1,21,Ultra Tablet in category Electronics with rating 4.1
579,Elite Football,Sports,Elite,38616.94,4.5,493,Elite Football in category Sports with rating 4.5
580,Prime Hoodie,Fashion,Prime,44184.3,3.5,150,Prime Hoodie in category Fashion with rating 3.5
581,Elite Mouse,Electronics,Elite,6246.35,3.5,450,Elite Mouse in category Electronics with rating 3.5
582,Elite Shirt,Fashion,Elite,10475.33,4.6,261,Elite Shirt in category Fashion with rating 4.6
583,Max Headphones,Electronics,Max,6146.33,3.7,299,Max Headphones in category Electronics with rating 3.7
584,Nova DBMS,Books,Nova,19257.48,3.9,374,Nova DBMS in category Books with rating 3.9
585,Nova Sofa,Home,Nova,8161.84,4.5,390,Nova Sofa in category Home with rating 4.5
586,Nova Headphones,Electronics,Nova,6914.7,4.7,154,Nova Headphones in category Electronics with rating 4.7
587,Vision Yoga Mat,Sports,Vision,32777.37,4.8,426,Vision Yoga Mat in category Sports with rating 4.8
588,Nova Algorithms,Books,Nova,27424.32,3.6,490,Nova Algorithms in category Books with rating 3.6
589,Elite Basketball,Sports,Elite,43405.62,4.1,96,Elite Basketball in category Sports with rating 4.1
590,Vision Tennis Racket,Sports,Vision,41840.48,3.6,347,Vision Tennis Racket in category Sports with rating 3.6
591,TechPro Hoodie,Fashion,TechPro,30278.37,4.5,133,TechPro Hoodie in category Fashion with rating 4.5
592,Elite Headphones,Electronics,Elite,38036.83,4.4,42,Elite Headphones in category Electronics with rating 4.4
593,Nova DBMS,Books,Nova,401.13,3.5,104,Nova DBMS in category Books with rating 3.5
594,Elite Chair,Home,Elite,6798.73,3.4,404,Elite Chair in category Home with rating 3.4
595,SmartLife Algorithms,Books,SmartLife,45921.37,3.2,472,SmartLife Algorithms in category Books with rating 3.2
596,Max Chair,Home,Max,32771.91,4.0,309,Max Chair in category Home with rating 4.0
597,TechPro Football,Sports,TechPro,18882.08,4.3,223,TechPro Football in category Sports with rating 4.3
598,Prime Jeans,Fashion,Prime,45413.18,4.3,77,Prime Jeans in category Fashion with rating 4.3
599,TechPro Monitor,Electronics,TechPro,29388.58,4.7,209,TechPro Monitor in category Electronics with rating 4.7
600,Max Jacket,Fashion,Max,26767.25,4.0,97,Max Jacket in category Fashion with rating 4.0
601,Prime Algorithms,Books,Prime,12114.35,3.6,20,Prime Algorithms in category Books with rating 3.6
602,Ultra Sneakers,Fashion,Ultra,43948.31,3.5,107,Ultra Sneakers in category Fashion with rating 3.5
603,Prime Sofa,Home,Prime,11756.25,4.3,171,Prime Sofa in category Home with rating 4.3
604,TechPro Cricket Bat,Sports,TechPro,4338.18,4.8,284,TechPro Cricket Bat in category Sports with rating 4.8
605,SmartLife Yoga Mat,Sports,SmartLife,19977.71,4.7,198,SmartLife Yoga Mat in category Sports with rating 4.7
606,Vision Sofa,Home,Vision,43821.79,3.2,87,Vision Sofa in category Home with rating 3.2
607,TechPro Monitor,Electronics,TechPro,26487.2,3.8,456,TechPro Monitor in category Electronics with rating 3.8
608,TechPro Jacket,Fashion,TechPro,5120.41,4.7,367,TechPro Jacket in category Fashion with rating 4.7
609,Vision Vacuum Cleaner,Home,Vision,33919.73,3.2,86,Vision Vacuum Cleaner in category Home with rating 3.2
610,Nova Keyboard,Electronics,Nova,6083.35,4.1,215,Nova Keyboard in category Electronics with rating 4.1
611,Vision Table,Home,Vision,38155.71,4.0,161,Vision Table in category Home with rating 4.0
612,Nova Jacket,Fashion,Nova,9105.24,4.4,413,Nova Jacket in category Fashion with rating 4.4
613,Prime Lamp,Home,Prime,34787.97,3.8,343,Prime Lamp in category Home with rating 3.8
614,Vision Cricket Bat,Sports,Vision,33129.4,4.1,285,Vision Cricket Bat in category Sports with rating 4.1
615,TechPro Vacuum Cleaner,Home,TechPro,43466.47,4.2,310,TechPro Vacuum Cleaner in category Home with rating 4.2
616,Ultra Jacket,Fashion,Ultra,49708.25,3.3,395,Ultra Jacket in category Fashion with rating 3.3
617,TechPro Chair,Home,TechPro,38164.63,4.8,385,TechPro Chair in category Home with rating 4.8
618,Prime Chair,Home,Prime,49699.54,3.6,224,Prime Chair in category Home with rating 3.6
619,SmartLife Keyboard,Electronics,SmartLife,5233.98,3.1,499,SmartLife Keyboard in category Electronics with rating 3.1
620,Max Yoga Mat,Sports,Max,41367.14,3.6,348,Max Yoga Mat in category Sports with rating 3.6
621,SmartLife Lamp,Home,SmartLife,40131.14,3.0,20,SmartLife Lamp in category Home with rating 3.0
622,Ultra Tennis Racket,Sports,Ultra,6578.1,3.9,174,Ultra Tennis Racket in category Sports with rating 3.9
623,Prime Laptop,Electronics,Prime,17115.18,3.1,203,Prime Laptop in category Electronics with rating 3.1
624,TechPro Gym Gloves,Sports,TechPro,22526.01,4.7,483,TechPro Gym Gloves in category Sports with rating 4.7
625,SmartLife Chair,Home,SmartLife,40669.47,4.6,333,SmartLife Chair in category Home with rating 4.6
626,Nova Watch,Fashion,Nova,15033.12,3.4,95,Nova Watch in category Fashion with rating 3.4
627,Vision T-Shirt,Fashion,Vision,27574.38,4.2,33,Vision T-Shirt in category Fashion with rating 4.2
628,Vision Smartphone,Electronics,Vision,23099.84,3.7,270,Vision Smartphone in category Electronics with rating 3.7
629,Vision Chair,Home,Vision,40738.39,4.8,253,Vision Chair in category Home with rating 4.8
630,Elite Chair,Home,Elite,442.35,3.8,481,Elite Chair in category Home with rating 3.8
631,Max Lamp,Home,Max,7077.88,3.5,468,Max Lamp in category Home with rating 3.5
632,Elite Vacuum Cleaner,Home,Elite,6152.36,3.1,364,Elite Vacuum Cleaner in category Home with rating 3.1
633,Elite Data Science,Books,Elite,44219.08,4.2,368,Elite Data Science in category Books with rating 4.2
634,SmartLife Jeans,Fashion,SmartLife,220.38,3.6,467,SmartLife Jeans in category Fashion with rating 3.6
635,SmartLife Headphones,Electronics,SmartLife,11759.63,3.7,314,SmartLife Headphones in category Electronics with rating 3.7
636,Elite Sneakers,Fashion,Elite,10376.92,4.8,84,Elite Sneakers in category Fashion with rating 4.8
637,Vision Sneakers,Fashion,Vision,29150.36,4.4,346,Vision Sneakers in category Fashion with rating 4.4
638,SmartLife Mouse,Electronics,SmartLife,39114.68,4.7,275,SmartLife Mouse in category Electronics with rating 4.7
639,Ultra Shirt,Fashion,Ultra,10619.91,4.4,10,Ultra Shirt in category Fashion with rating 4.4
640,Prime Smartphone,Electronics,Prime,45422.08,4.5,177,Prime Smartphone in category Electronics with rating 4.5
641,Prime Laptop,Electronics,Prime,6572.94,4.0,323,Prime Laptop in category Electronics with rating 4.0
642,Elite Chair,Home,Elite,8381.88,3.5,308,Elite Chair in category Home with rating 3.5
643,Prime Hoodie,Fashion,Prime,4374.97,3.6,289,Prime Hoodie in category Fashion with rating 3.6
644,SmartLife Mixer,Home,SmartLife,35897.69,4.7,167,SmartLife Mixer in category Home with rating 4.7
645,Nova Jacket,Fashion,Nova,257.64,4.5,422,Nova Jacket in category Fashion with rating 4.5
646,Elite Data Science,Books,Elite,45847.29,4.6,70,Elite Data Science in category Books with rating 4.6
647,Vision T-Shirt,Fashion,Vision,36612.83,4.1,490,Vision T-Shirt in category Fashion with rating 4.1
648,Prime T-Shirt,Fashion,Prime,21165.14,4.6,189,Prime T-Shirt in category Fashion with rating 4.6
649,TechPro Mouse,Electronics,TechPro,4613.75,3.7,350,TechPro Mouse in category Electronics with rating 3.7
650,Max DBMS,Books,Max,24521.0,3.4,399,Max DBMS in category Books with rating 3.4
651,TechPro Jacket,Fashion,TechPro,7260.97,3.8,470,TechPro Jacket in category Fashion with rating 3.8
652,Max Smartwatch,Electronics,Max,26600.06,4.2,17,Max Smartwatch in category Electronics with rating 4.2
653,Prime Smartphone,Electronics,Prime,43554.0,3.5,176,Prime Smartphone in category Electronics with rating 3.5
654,Ultra T-Shirt,Fashion,Ultra,27056.62,3.2,51,Ultra T-Shirt in category Fashion with rating 3.2
655,Nova T-Shirt,Fashion,Nova,12462.94,4.1,171,Nova T-Shirt in category Fashion with rating 4.1
656,SmartLife Mixer,Home,SmartLife,31797.22,4.4,87,SmartLife Mixer in category Home with rating 4.4
657,Ultra Headphones,Electronics,Ultra,25738.09,3.6,411,Ultra Headphones in category Electronics with rating 3.6
658,Nova Sneakers,Fashion,Nova,47750.8,3.2,467,Nova Sneakers in category Fashion with rating 3.2
659,Max Shirt,Fashion,Max,30186.26,3.3,93,Max Shirt in category Fashion with rating 3.3
660,Ultra Mixer,Home,Ultra,25741.37,3.7,211,Ultra Mixer in category Home with rating 3.7
661,Nova Watch,Fashion,Nova,5658.71,3.9,198,Nova Watch in category Fashion with rating 3.9
662,SmartLife Algorithms,Books,SmartLife,27653.91,4.2,42,SmartLife Algorithms in category Books with rating 4.2
663,Ultra DBMS,Books,Ultra,32190.48,4.5,97,Ultra DBMS in category Books with rating 4.5
664,Ultra Headphones,Electronics,Ultra,45901.74,3.4,212,Ultra Headphones in category Electronics with rating 3.4
665,SmartLife DBMS,Books,SmartLife,35577.05,3.2,305,SmartLife DBMS in category Books with rating 3.2
666,Nova Mixer,Home,Nova,10162.66,4.9,114,Nova Mixer in category Home with rating 4.9
667,Nova Chair,Home,Nova,4688.38,3.5,360,Nova Chair in category Home with rating 3.5
668,Elite Smartwatch,Electronics,Elite,40981.37,4.4,443,Elite Smartwatch in category Electronics with rating 4.4
669,Ultra Vacuum Cleaner,Home,Ultra,6537.35,5.0,418,Ultra Vacuum Cleaner in category Home with rating 5.0
670,TechPro Chair,Home,TechPro,35085.07,3.9,474,TechPro Chair in category Home with rating 3.9
671,Max Gym Gloves,Sports,Max,7139.11,3.6,404,Max Gym Gloves in category Sports with rating 3.6
672,TechPro Python Guide,Books,TechPro,48647.08,4.1,47,TechPro Python Guide in category Books with rating 4.1
673,Nova Chair,Home,Nova,30075.05,3.4,490,Nova Chair in category Home with rating 3.4
674,Elite Tennis Racket,Sports,Elite,33383.08,4.2,357,Elite Tennis Racket in category Sports with rating 4.2
675,Vision Smartwatch,Electronics,Vision,16926.1,4.0,29,Vision Smartwatch in category Electronics with rating 4.0
676,Vision Mouse,Electronics,Vision,33473.57,3.5,316,Vision Mouse in category Electronics with rating 3.5
677,Nova Monitor,Electronics,Nova,11973.16,4.0,112,Nova Monitor in category Electronics with rating 4.0
678,SmartLife Data Science,Books,SmartLife,22043.28,4.0,388,SmartLife Data Science in category Books with rating 4.0
679,Elite Laptop,Electronics,Elite,31646.34,3.1,376,Elite Laptop in category Electronics with rating 3.1
680,Elite Gym Gloves,Sports,Elite,38998.1,4.8,145,Elite Gym Gloves in category Sports with rating 4.8
681,Ultra Keyboard,Electronics,Ultra,5628.46,3.8,217,Ultra Keyboard in category Electronics with rating 3.8
682,Vision Shirt,Fashion,Vision,42464.96,3.2,40,Vision Shirt in category Fashion with rating 3.2
683,Ultra Data Science,Books,Ultra,45931.89,4.9,376,Ultra Data Science in category Books with rating 4.9
684,Nova DBMS,Books,Nova,3013.61,4.0,352,Nova DBMS in category Books with rating 4.0
685,Elite Gym Gloves,Sports,Elite,41923.39,4.1,192,Elite Gym Gloves in category Sports with rating 4.1
686,Ultra Cricket Bat,Sports,Ultra,45011.26,4.4,385,Ultra Cricket Bat in category Sports with rating 4.4
687,Max Yoga Mat,Sports,Max,717.84,3.0,127,Max Yoga Mat in category Sports with rating 3.0
688,Max Lamp,Home,Max,38045.02,3.7,13,Max Lamp in category Home with rating 3.7
689,Vision Tennis Racket,Sports,Vision,41829.59,3.6,134,Vision Tennis Racket in category Sports with rating 3.6
690,Ultra Data Science,Books,Ultra,41412.97,4.6,313,Ultra Data Science in category Books with rating 4.6
691,Prime Watch,Fashion,Prime,41216.51,4.5,320,Prime Watch in category Fashion with rating 4.5
692,TechPro Machine Learning,Books,TechPro,14911.59,3.9,260,TechPro Machine Learning in category Books with rating 3.9
693,Nova DBMS,Books,Nova,14314.4,3.4,100,Nova DBMS in category Books with rating 3.4
694,Prime Machine Learning,Books,Prime,44149.94,3.5,187,Prime Machine Learning in category Books with rating 3.5
695,Prime Mixer,Home,Prime,9844.43,4.6,295,Prime Mixer in category Home with rating 4.6
696,Vision Yoga Mat,Sports,Vision,40113.78,4.0,335,Vision Yoga Mat in category Sports with rating 4.0
697,TechPro Basketball,Sports,TechPro,7722.44,4.6,176,TechPro Basketball in category Sports with rating 4.6
698,SmartLife Sofa,Home,SmartLife,9662.16,4.9,323,SmartLife Sofa in category Home with rating 4.9
699,Prime T-Shirt,Fashion,Prime,5438.31,4.7,317,Prime T-Shirt in category Fashion with rating 4.7
700,Nova Laptop,Electronics,Nova,44860.58,3.2,343,Nova Laptop in category Electronics with rating 3.2
701,Prime Table,Home,Prime,48008.48,4.9,164,Prime Table in category Home with rating 4.9
702,SmartLife DBMS,Books,SmartLife,33760.78,4.8,301,SmartLife DBMS in category Books with rating 4.8
703,Max Algorithms,Books,Max,6450.12,4.4,371,Max Algorithms in category Books with rating 4.4
704,Max Vacuum Cleaner,Home,Max,9675.03,3.0,36,Max Vacuum Cleaner in category Home with rating 3.0
705,Max Laptop,Electronics,Max,13447.42,4.9,257,Max Laptop in category Electronics with rating 4.9
706,Max Sofa,Home,Max,28566.9,4.4,366,Max Sofa in category Home with rating 4.4
707,Elite Sofa,Home,Elite,15992.73,3.9,367,Elite Sofa in category Home with rating 3.9
708,Prime Keyboard,Electronics,Prime,32615.83,4.7,376,Prime Keyboard in category Electronics with rating 4.7
709,Prime Sofa,Home,Prime,5973.16,3.6,224,Prime Sofa in category Home with rating 3.6
710,Vision Python Guide,Books,Vision,42697.32,4.6,380,Vision Python Guide in category Books with rating 4.6
711,TechPro Mixer,Home,TechPro,48396.22,4.0,82,TechPro Mixer in category Home with rating 4.0
712,TechPro Operating Systems,Books,TechPro,1201.05,3.1,252,TechPro Operating Systems in category Books with rating 3.1
713,Ultra Tablet,Electronics,Ultra,12669.34,3.9,156,Ultra Tablet in category Electronics with rating 3.9
714,Prime Cricket Bat,Sports,Prime,388.62,4.8,401,Prime Cricket Bat in category Sports with rating 4.8
715,Nova Football,Sports,Nova,47302.52,4.1,312,Nova Football in category Sports with rating 4.1
716,Elite Mixer,Home,Elite,42751.06,3.1,389,Elite Mixer in category Home with rating 3.1
717,Ultra Sofa,Home,Ultra,46487.23,3.8,398,Ultra Sofa in category Home with rating 3.8
718,Ultra Basketball,Sports,Ultra,37358.78,3.6,354,Ultra Basketball in category Sports with rating 3.6
719,SmartLife Basketball,Sports,SmartLife,30421.62,4.8,436,SmartLife Basketball in category Sports with rating 4.8
720,SmartLife Operating Systems,Books,SmartLife,25294.83,4.2,92,SmartLife Operating Systems in category Books with rating 4.2
721,SmartLife Monitor,Electronics,SmartLife,11091.52,4.5,319,SmartLife Monitor in category Electronics with rating 4.5
722,Vision DBMS,Books,Vision,32935.98,3.0,449,Vision DBMS in category Books with rating 3.0
723,TechPro Table,Home,TechPro,36277.46,4.8,426,TechPro Table in category Home with rating 4.8
724,Vision Jacket,Fashion,Vision,24474.6,4.7,175,Vision Jacket in category Fashion with rating 4.7
725,Max Jacket,Fashion,Max,483.56,4.5,136,Max Jacket in category Fashion with rating 4.5
726,SmartLife Basketball,Sports,SmartLife,2496.68,3.9,305,SmartLife Basketball in category Sports with rating 3.9
727,TechPro Operating Systems,Books,TechPro,438.02,4.4,328,TechPro Operating Systems in category Books with rating 4.4
728,Max Headphones,Electronics,Max,23069.87,3.8,56,Max Headphones in category Electronics with rating 3.8
729,Nova Python Guide,Books,Nova,6411.8,3.5,126,Nova Python Guide in category Books with rating 3.5
730,Ultra Cricket Bat,Sports,Ultra,14149.73,3.8,80,Ultra Cricket Bat in category Sports with rating 3.8
731,Elite Watch,Fashion,Elite,16917.83,3.1,369,Elite Watch in category Fashion with rating 3.1
732,SmartLife Chair,Home,SmartLife,5306.79,4.9,394,SmartLife Chair in category Home with rating 4.9
733,Elite Algorithms,Books,Elite,24986.47,4.4,46,Elite Algorithms in category Books with rating 4.4
734,Vision Gym Gloves,Sports,Vision,23991.75,4.5,381,Vision Gym Gloves in category Sports with rating 4.5
735,Max Operating Systems,Books,Max,43432.71,4.3,13,Max Operating Systems in category Books with rating 4.3
736,Elite Watch,Fashion,Elite,38251.67,4.1,36,Elite Watch in category Fashion with rating 4.1
737,Prime Python Guide,Books,Prime,36206.1,3.7,476,Prime Python Guide in category Books with rating 3.7
738,Prime Algorithms,Books,Prime,15531.85,3.8,140,Prime Algorithms in category Books with rating 3.8
739,SmartLife Lamp,Home,SmartLife,13771.59,4.8,183,SmartLife Lamp in category Home with rating 4.8
740,Ultra Yoga Mat,Sports,Ultra,45995.95,3.0,76,Ultra Yoga Mat in category Sports with rating 3.0
741,Vision Operating Systems,Books,Vision,31552.58,3.8,336,Vision Operating Systems in category Books with rating 3.8
742,Ultra Hoodie,Fashion,Ultra,14843.38,3.1,126,Ultra Hoodie in category Fashion with rating 3.1
743,Nova Laptop,Electronics,Nova,42509.31,3.1,140,Nova Laptop in category Electronics with rating 3.1
744,TechPro Table,Home,TechPro,18360.93,4.8,144,TechPro Table in category Home with rating 4.8
745,Prime Yoga Mat,Sports,Prime,45440.93,3.5,78,Prime Yoga Mat in category Sports with rating 3.5
746,Ultra Table,Home,Ultra,44817.61,3.0,88,Ultra Table in category Home with rating 3.0
747,Vision Football,Sports,Vision,34589.54,3.9,284,Vision Football in category Sports with rating 3.9
748,Elite Smartwatch,Electronics,Elite,28055.47,4.3,122,Elite Smartwatch in category Electronics with rating 4.3
749,Vision Shirt,Fashion,Vision,3721.25,3.2,98,Vision Shirt in category Fashion with rating 3.2
750,Vision Mouse,Electronics,Vision,19961.47,5.0,179,Vision Mouse in category Electronics with rating 5.0
751,TechPro DBMS,Books,TechPro,27320.98,3.7,313,TechPro DBMS in category Books with rating 3.7
752,Max Headphones,Electronics,Max,5588.07,4.7,441,Max Headphones in category Electronics with rating 4.7
753,TechPro Laptop,Electronics,TechPro,306.15,3.4,264,TechPro Laptop in category Electronics with rating 3.4
754,Ultra Machine Learning,Books,Ultra,38357.09,3.7,47,Ultra Machine Learning in category Books with rating 3.7
755,SmartLife Data Science,Books,SmartLife,49266.78,4.3,349,SmartLife Data Science in category Books with rating 4.3
756,SmartLife Lamp,Home,SmartLife,15622.14,3.1,376,SmartLife Lamp in category Home with rating 3.1
757,TechPro Smartwatch,Electronics,TechPro,2573.06,3.8,224,TechPro Smartwatch in category Electronics with rating 3.8
758,SmartLife Lamp,Home,SmartLife,37167.62,4.5,290,SmartLife Lamp in category Home with rating 4.5
759,Elite DBMS,Books,Elite,6819.2,4.5,54,Elite DBMS in category Books with rating 4.5
760,Max Laptop,Electronics,Max,36444.13,4.0,254,Max Laptop in category Electronics with rating 4.0
761,Elite DBMS,Books,Elite,22491.66,4.3,203,Elite DBMS in category Books with rating 4.3
762,Max Basketball,Sports,Max,19414.05,3.5,182,Max Basketball in category Sports with rating 3.5
763,Elite Sneakers,Fashion,Elite,30942.49,4.0,207,Elite Sneakers in category Fashion with rating 4.0
764,SmartLife Watch,Fashion,SmartLife,28731.56,3.1,425,SmartLife Watch in category Fashion with rating 3.1
765,Ultra Sofa,Home,Ultra,31345.33,4.3,312,Ultra Sofa in category Home with rating 4.3
766,Prime Cricket Bat,Sports,Prime,26498.77,3.1,239,Prime Cricket Bat in category Sports with rating 3.1
767,Nova Jeans,Fashion,Nova,7842.19,4.7,395,Nova Jeans in category Fashion with rating 4.7
768,Nova Gym Gloves,Sports,Nova,40370.23,3.4,155,Nova Gym Gloves in category Sports with rating 3.4
769,Nova Smartwatch,Electronics,Nova,9790.61,4.4,312,Nova Smartwatch in category Electronics with rating 4.4
770,Nova Lamp,Home,Nova,42412.75,5.0,329,Nova Lamp in category Home with rating 5.0
771,Nova Yoga Mat,Sports,Nova,39565.91,3.7,345,Nova Yoga Mat in category Sports with rating 3.7
772,Ultra Sneakers,Fashion,Ultra,18529.81,4.5,144,Ultra Sneakers in category Fashion with rating 4.5
773,TechPro Hoodie,Fashion,TechPro,34753.09,3.9,414,TechPro Hoodie in category Fashion with rating 3.9
774,Nova Machine Learning,Books,Nova,12453.88,4.8,431,Nova Machine Learning in category Books with rating 4.8
775,Elite Gym Gloves,Sports,Elite,43992.69,4.4,228,Elite Gym Gloves in category Sports with rating 4.4
776,Prime Algorithms,Books,Prime,2104.22,4.8,298,Prime Algorithms in category Books with rating 4.8
777,Elite Keyboard,Electronics,Elite,6839.94,3.1,493,Elite Keyboard in category Electronics with rating 3.1
778,TechPro Algorithms,Books,TechPro,3085.7,4.7,174,TechPro Algorithms in category Books with rating 4.7
779,Max Lamp,Home,Max,22584.78,4.6,435,Max Lamp in category Home with rating 4.6
780,Ultra Sofa,Home,Ultra,35145.88,3.7,154,Ultra Sofa in category Home with rating 3.7
781,Nova Operating Systems,Books,Nova,12519.25,3.4,29,Nova Operating Systems in category Books with rating 3.4
782,SmartLife Tennis Racket,Sports,SmartLife,25029.88,3.8,420,SmartLife Tennis Racket in category Sports with rating 3.8
783,Prime DBMS,Books,Prime,2487.05,3.0,427,Prime DBMS in category Books with rating 3.0
784,Elite Monitor,Electronics,Elite,25352.49,3.9,496,Elite Monitor in category Electronics with rating 3.9
785,Vision Cricket Bat,Sports,Vision,4346.7,4.3,94,Vision Cricket Bat in category Sports with rating 4.3
786,TechPro Cricket Bat,Sports,TechPro,30926.72,4.4,17,TechPro Cricket Bat in category Sports with rating 4.4
787,Nova Gym Gloves,Sports,Nova,40823.71,3.2,93,Nova Gym Gloves in category Sports with rating 3.2
788,TechPro Machine Learning,Books,TechPro,41026.27,4.3,105,TechPro Machine Learning in category Books with rating 4.3
789,Max DBMS,Books,Max,1816.46,4.8,284,Max DBMS in category Books with rating 4.8
790,Max Table,Home,Max,15586.89,3.3,374,Max Table in category Home with rating 3.3
791,Nova Laptop,Electronics,Nova,41917.35,4.5,491,Nova Laptop in category Electronics with rating 4.5
792,Vision Sneakers,Fashion,Vision,4007.26,3.7,242,Vision Sneakers in category Fashion with rating 3.7
793,SmartLife Algorithms,Books,SmartLife,13587.81,3.2,470,SmartLife Algorithms in category Books with rating 3.2
794,SmartLife Python Guide,Books,SmartLife,30949.31,3.6,247,SmartLife Python Guide in category Books with rating 3.6
795,Elite Machine Learning,Books,Elite,32377.29,3.5,300,Elite Machine Learning in category Books with rating 3.5
796,SmartLife Data Science,Books,SmartLife,21838.38,3.0,416,SmartLife Data Science in category Books with rating 3.0
797,Vision Algorithms,Books,Vision,22242.61,4.5,459,Vision Algorithms in category Books with rating 4.5
798,SmartLife Machine Learning,Books,SmartLife,24072.65,4.0,483,SmartLife Machine Learning in category Books with rating 4.0
799,Nova Algorithms,Books,Nova,29295.38,3.0,316,Nova Algorithms in category Books with rating 3.0
800,SmartLife Smartwatch,Electronics,SmartLife,29284.27,3.1,322,SmartLife Smartwatch in category Electronics with rating 3.1
801,Prime Monitor,Electronics,Prime,25996.63,3.6,412,Prime Monitor in category Electronics with rating 3.6
802,TechPro Shirt,Fashion,TechPro,29310.49,3.4,346,TechPro Shirt in category Fashion with rating 3.4
803,Vision Python Guide,Books,Vision,22148.81,4.8,402,Vision Python Guide in category Books with rating 4.8
804,Elite Monitor,Electronics,Elite,48819.85,4.4,445,Elite Monitor in category Electronics with rating 4.4
805,Vision Data Science,Books,Vision,4559.11,4.6,453,Vision Data Science in category Books with rating 4.6
806,TechPro Python Guide,Books,TechPro,8710.96,4.3,370,TechPro Python Guide in category Books with rating 4.3
807,Prime Football,Sports,Prime,11340.96,3.7,471,Prime Football in category Sports with rating 3.7
808,Max Jeans,Fashion,Max,27122.06,3.2,473,Max Jeans in category Fashion with rating 3.2
809,SmartLife Python Guide,Books,SmartLife,34833.11,3.8,139,SmartLife Python Guide in category Books with rating 3.8
810,TechPro Keyboard,Electronics,TechPro,48797.78,4.0,435,TechPro Keyboard in category Electronics with rating 4.0
811,Elite Machine Learning,Books,Elite,20344.91,3.1,93,Elite Machine Learning in category Books with rating 3.1
